# Cursors in Graph
f in Hz	A in dBV
719.238281	-15.097577
720.703125	-15.097304
722.167969	-15.126137
723.632812	-15.159538
725.097656	-15.168863
726.562500	-15.185228
728.027344	-15.217620
729.492187	-15.264423
730.957031	-15.277094
732.421875	-15.281957
733.886719	-15.273582
735.351562	-15.285287
736.816406	-15.285457
738.281250	-15.293004
739.746094	-15.292235
741.210937	-15.309531
742.675781	-15.336568
744.140625	-15.340815
745.605469	-15.348301
747.070312	-15.352111
748.535156	-15.356385
750.000000	-15.165947
751.464844	-14.733970
752.929687	-14.316141
754.394531	-14.053647
755.859375	-13.961941
757.324219	-14.036392
758.789062	-14.273719
760.253906	-14.676247
761.718750	-15.086611
763.183594	-15.319311
764.648437	-15.379769
766.113281	-15.385925
767.578125	-15.373857
769.042969	-15.370961
770.507812	-15.378311
771.972656	-15.386208
773.437500	-15.368511
774.902344	-15.370299
776.367187	-15.377795
777.832031	-15.351804
779.296875	-15.333958
780.761719	-15.349614
782.226562	-15.345808
783.691406	-15.349697
785.156250	-15.329237
786.621094	-15.319675
788.085937	-15.309467
789.550781	-15.294112
791.015625	-15.262498
792.480469	-15.221277
793.945312	-15.197403
795.410156	-15.149470
796.875000	-15.081767
798.339844	-15.034164
799.804687	-14.984158
801.269531	-14.928124
802.734375	-14.893674
804.199219	-14.876449
805.664062	-14.901449
807.128906	-14.940771
808.593750	-14.997177
810.058594	-15.079538
811.523437	-15.147882
812.988281	-15.210482
814.453125	-15.265363
815.917969	-15.300580
817.382812	-15.338028
818.847656	-15.376291
820.312500	-15.388214
821.777344	-15.428388
823.242187	-15.441998
824.707031	-15.449206
826.171875	-15.445618
827.636719	-15.460228
829.101562	-15.471101
830.566406	-15.481638
832.031250	-15.495650
833.496094	-15.501236
834.960937	-15.501794
836.425781	-15.498680
837.890625	-15.499446
839.355469	-15.482411
840.820312	-15.470005
842.285156	-15.493426
843.750000	-15.511873
845.214844	-15.509727
846.679687	-15.484816
848.144531	-15.461977
849.609375	-15.386216
851.074219	-15.028901
852.539062	-14.625204
854.003906	-14.318626
855.468750	-14.176130
856.933594	-14.197717
858.398437	-14.385837
859.863281	-14.737094
861.328125	-15.176675
862.792969	-15.479892
864.257812	-15.551556
865.722656	-15.559082
867.187500	-15.562271
868.652344	-15.542083
870.117187	-15.551426
871.582031	-15.562329
873.046875	-15.568165
874.511719	-15.568592
875.976562	-15.559089
877.441406	-15.569732
878.906250	-15.549233
880.371094	-15.534854
881.835937	-15.519068
883.300781	-15.519158
884.765625	-15.541878
886.230469	-15.561747
887.695312	-15.568635
889.160156	-15.544988
890.625000	-15.535503
892.089844	-15.539674
893.554687	-15.531742
895.019531	-15.536498
896.484375	-15.561755
897.949219	-15.551719
899.414062	-15.544040
900.878906	-15.521384
902.343750	-15.495831
903.808594	-15.457926
905.273437	-15.446194
906.738281	-15.437769
908.203125	-15.419783
909.667969	-15.399228
911.132812	-15.382878
912.597656	-15.371170
914.062500	-15.357671
915.527344	-15.337587
916.992187	-15.318549
918.457031	-15.279940
919.921875	-15.244376
921.386719	-15.204482
